market_value,name,url
7000000,Aníbal Moreno,https://www.transfermarkt.com/anibal-moreno/profil/spieler/642758
7000000,Daryl Dike,https://www.transfermarkt.com/daryl-dike/profil/spieler/638741
7000000,Nathan Ngoumou,https://www.transfermarkt.com/nathan-ngoumou/profil/spieler/629588
7000000,Tyler Morton,https://www.transfermarkt.com/tyler-morton/profil/spieler/618494
7000000,Tiago Tomás,https://www.transfermarkt.com/tiago-tomas/profil/spieler/616344
7000000,Liam Delap,https://www.transfermarkt.com/liam-delap/profil/spieler/610849
7000000,Gabriel Menino,https://www.transfermarkt.com/gabriel-menino/profil/spieler/608216
7000000,Jhon Arias,https://www.transfermarkt.com/jhon-arias/profil/spieler/588989
7000000,Jean Lucas,https://www.transfermarkt.com/jean-lucas/profil/spieler/578872
7000000,Strahinja Eraković,https://www.transfermarkt.com/strahinja-erakovi%C4%87/profil/spieler/574660
7000000,Lucien Agoumé,https://www.transfermarkt.com/lucien-agoume/profil/spieler/569384
7000000,Giuliano Galoppo,https://www.transfermarkt.com/giuliano-galoppo/profil/spieler/567249
7000000,Hicham Boudaoui,https://www.transfermarkt.com/hicham-boudaoui/profil/spieler/560593
7000000,Quentin Merlin,https://www.transfermarkt.com/quentin-merlin/profil/spieler/557613
7000000,Igor Gomes,https://www.transfermarkt.com/igor-gomes/profil/spieler/553459
7000000,Lassina Traoré,https://www.transfermarkt.com/lassina-traore/profil/spieler/551695
7000000,Billal Brahimi,https://www.transfermarkt.com/billal-brahimi/profil/spieler/543051
7000000,Thijs Dallinga,https://www.transfermarkt.com/thijs-dallinga/profil/spieler/538964
7000000,Giulian Biancone,https://www.transfermarkt.com/giulian-biancone/profil/spieler/536507
7000000,Eliot Matazo,https://www.transfermarkt.com/eliot-matazo/profil/spieler/535834
7000000,Konstantin Tyukavin,https://www.transfermarkt.com/konstantin-tyukavin/profil/spieler/532676
7000000,Nino,https://www.transfermarkt.com/nino/profil/spieler/520454
7000000,Liel Abada,https://www.transfermarkt.com/liel-abada/profil/spieler/519514
7000000,Ryan Giles,https://www.transfermarkt.com/ryan-giles/profil/spieler/504581
7000000,Edon Zhegrova,https://www.transfermarkt.com/edon-zhegrova/profil/spieler/496857
7000000,Fausto Vera,https://www.transfermarkt.com/fausto-vera/profil/spieler/491701
7000000,Anass Zaroury,https://www.transfermarkt.com/anass-zaroury/profil/spieler/491296
7000000,Kastriot Imeri,https://www.transfermarkt.com/kastriot-imeri/profil/spieler/469957
7000000,Gerardo Arteaga,https://www.transfermarkt.com/gerardo-arteaga/profil/spieler/469718
7000000,Rodrigo Nestor,https://www.transfermarkt.com/rodrigo-nestor/profil/spieler/468304
7000000,Lyle Foster,https://www.transfermarkt.com/lyle-foster/profil/spieler/467623
7000000,Lucas Robertone,https://www.transfermarkt.com/lucas-robertone/profil/spieler/457221
7000000,Esequiel Barco,https://www.transfermarkt.com/esequiel-barco/profil/spieler/456623
7000000,Anthony Caci,https://www.transfermarkt.com/anthony-caci/profil/spieler/453016
7000000,Christos Tzolis,https://www.transfermarkt.com/christos-tzolis/profil/spieler/451677
7000000,Mark McKenzie,https://www.transfermarkt.com/mark-mckenzie/profil/spieler/429259
7000000,Paulinho,https://www.transfermarkt.com/paulinho/profil/spieler/428791
7000000,Omar Richards,https://www.transfermarkt.com/omar-richards/profil/spieler/424881
7000000,Nicolas Raskin,https://www.transfermarkt.com/nicolas-raskin/profil/spieler/422763
7000000,Maycon,https://www.transfermarkt.com/maycon/profil/spieler/421935
7000000,Ramiz Zerrouki,https://www.transfermarkt.com/ramiz-zerrouki/profil/spieler/416660
7000000,Mats Wieffer,https://www.transfermarkt.com/mats-wieffer/profil/spieler/415381
7000000,Javi Puado,https://www.transfermarkt.com/javi-puado/profil/spieler/408471
7000000,Matt O'Riley,https://www.transfermarkt.com/matt-oriley/profil/spieler/406634
7000000,Zakaria Aboukhlal,https://www.transfermarkt.com/zakaria-aboukhlal/profil/spieler/393238
7000000,Brandon Vazquez,https://www.transfermarkt.com/brandon-vazquez/profil/spieler/389255
7000000,Daniil Utkin,https://www.transfermarkt.com/daniil-utkin/profil/spieler/375667
7000000,Ismail Jakobs,https://www.transfermarkt.com/ismail-jakobs/profil/spieler/375137
7000000,Guus Til,https://www.transfermarkt.com/guus-til/profil/spieler/372267
7000000,Pablo Rosario,https://www.transfermarkt.com/pablo-rosario/profil/spieler/370791
7000000,Leo Östigard,https://www.transfermarkt.com/leo-ostigard/profil/spieler/367284
7000000,Eldor Shomurodov,https://www.transfermarkt.com/eldor-shomurodov/profil/spieler/358166
7000000,Shamar Nicholson,https://www.transfermarkt.com/shamar-nicholson/profil/spieler/354666
7000000,Agustín Rossi,https://www.transfermarkt.com/agustin-rossi/profil/spieler/352324
7000000,Simon Banza,https://www.transfermarkt.com/simon-banza/profil/spieler/344869
7000000,Reiss Nelson,https://www.transfermarkt.com/reiss-nelson/profil/spieler/340325
7000000,Alfredo Morelos,https://www.transfermarkt.com/alfredo-morelos/profil/spieler/338962
7000000,Toma Basic,https://www.transfermarkt.com/toma-basic/profil/spieler/334835
7000000,Riqui Puig,https://www.transfermarkt.com/riqui-puig/profil/spieler/331511
7000000,Jeff Reine-Adélaïde,https://www.transfermarkt.com/jeff-reine-adelaide/profil/spieler/326300
7000000,Walace,https://www.transfermarkt.com/walace/profil/spieler/323954
7000000,Matteo Gabbia,https://www.transfermarkt.com/matteo-gabbia/profil/spieler/323167
7000000,Nikola Moro,https://www.transfermarkt.com/nikola-moro/profil/spieler/316934
7000000,Jesús Angulo,https://www.transfermarkt.com/jesus-angulo/profil/spieler/312568
7000000,Yeferson Soteldo,https://www.transfermarkt.com/yeferson-soteldo/profil/spieler/312294
7000000,Toni Martínez,https://www.transfermarkt.com/toni-martinez/profil/spieler/302371
7000000,Michele Di Gregorio,https://www.transfermarkt.com/michele-di-gregorio/profil/spieler/301238
7000000,Érick Gutiérrez,https://www.transfermarkt.com/erick-gutierrez/profil/spieler/298796
7000000,João Paulo,https://www.transfermarkt.com/joao-paulo/profil/spieler/275412
7000000,Júnior Alonso,https://www.transfermarkt.com/junior-alonso/profil/spieler/273000
7000000,Sandi Lovric,https://www.transfermarkt.com/sandi-lovric/profil/spieler/268429
7000000,Rifat Zhemaletdinov,https://www.transfermarkt.com/rifat-zhemaletdinov/profil/spieler/267383
7000000,Adam Buksa,https://www.transfermarkt.com/adam-buksa/profil/spieler/267160
7000000,Matt Grimes,https://www.transfermarkt.com/matt-grimes/profil/spieler/265471
7000000,Cristian Arango,https://www.transfermarkt.com/cristian-arango/profil/spieler/262999
7000000,Aarón Martín,https://www.transfermarkt.com/aaron-martin/profil/spieler/251878
7000000,Jonas Omlin,https://www.transfermarkt.com/jonas-omlin/profil/spieler/247915
7000000,Nabil Bentaleb,https://www.transfermarkt.com/nabil-bentaleb/profil/spieler/245537
7000000,Przemyslaw Frankowski,https://www.transfermarkt.com/przemyslaw-frankowski/profil/spieler/239743
7000000,Antonio Sanabria,https://www.transfermarkt.com/antonio-sanabria/profil/spieler/234523
7000000,Lucas Zelarayán,https://www.transfermarkt.com/lucas-zelarayan/profil/spieler/230030
7000000,Morten Thorsby,https://www.transfermarkt.com/morten-thorsby/profil/spieler/226524
7000000,Lucas Torró,https://www.transfermarkt.com/lucas-torro/profil/spieler/213670
7000000,Flavien Tait,https://www.transfermarkt.com/flavien-tait/profil/spieler/202278
7000000,Danilo Cataldi,https://www.transfermarkt.com/danilo-cataldi/profil/spieler/199733
7000000,Chuba Akpom,https://www.transfermarkt.com/chuba-akpom/profil/spieler/197642
7000000,Bobby De Cordova-Reid,https://www.transfermarkt.com/bobby-de-cordova-reid/profil/spieler/186186
7000000,Nicolás López,https://www.transfermarkt.com/nicolas-lopez/profil/spieler/185593
7000000,Jamaal Lascelles,https://www.transfermarkt.com/jamaal-lascelles/profil/spieler/183318
7000000,Adnan Januzaj,https://www.transfermarkt.com/adnan-januzaj/profil/spieler/177847
7000000,Davide Zappacosta,https://www.transfermarkt.com/davide-zappacosta/profil/spieler/173859
7000000,Connor Goldson,https://www.transfermarkt.com/connor-goldson/profil/spieler/163656
7000000,Mark Flekken,https://www.transfermarkt.com/mark-flekken/profil/spieler/125714
7000000,Willian José,https://www.transfermarkt.com/willian-jose/profil/spieler/122155
7000000,John Egan,https://www.transfermarkt.com/john-egan/profil/spieler/121324
7000000,Mislav Orsic,https://www.transfermarkt.com/mislav-orsic/profil/spieler/119150
7000000,Viktor Claesson,https://www.transfermarkt.com/viktor-claesson/profil/spieler/116598
7000000,Marcos Alonso,https://www.transfermarkt.com/marcos-alonso/profil/spieler/112515
7000000,Sérgio Oliveira,https://www.transfermarkt.com/sergio-oliveira/profil/spieler/112465
7000000,Suso,https://www.transfermarkt.com/suso/profil/spieler/111961
7000000,Iago Aspas,https://www.transfermarkt.com/iago-aspas/profil/spieler/72047
7000000,Jonjo Shelvey,https://www.transfermarkt.com/jonjo-shelvey/profil/spieler/71292
7000000,Dani Parejo,https://www.transfermarkt.com/dani-parejo/profil/spieler/59561
7000000,Pierre-Emerick Aubameyang,https://www.transfermarkt.com/pierre-emerick-aubameyang/profil/spieler/58864
7000000,Marko Arnautovic,https://www.transfermarkt.com/marko-arnautovic/profil/spieler/41384
7000000,Dusan Tadić,https://www.transfermarkt.com/dusan-tadi%C4%87/profil/spieler/36139
6500000,Pablo Solari,https://www.transfermarkt.com/pablo-solari/profil/spieler/756991
6500000,Exequiel Zeballos,https://www.transfermarkt.com/exequiel-zeballos/profil/spieler/661132
6500000,Christian,https://www.transfermarkt.com/christian/profil/spieler/658678
6500000,Dion Beljo,https://www.transfermarkt.com/dion-beljo/profil/spieler/618350
6500000,Marcus Pedersen,https://www.transfermarkt.com/marcus-pedersen/profil/spieler/583404
6500000,Martin Baturina,https://www.transfermarkt.com/martin-baturina/profil/spieler/580451
6500000,Bruno Praxedes,https://www.transfermarkt.com/bruno-praxedes/profil/spieler/574765
6500000,Luis Romo,https://www.transfermarkt.com/luis-romo/profil/spieler/532938
6500000,Luca Netz,https://www.transfermarkt.com/luca-netz/profil/spieler/524285
6500000,Quilindschy Hartman,https://www.transfermarkt.com/quilindschy-hartman/profil/spieler/514285
6500000,Ersin Destanoglu,https://www.transfermarkt.com/ersin-destanoglu/profil/spieler/500091
6500000,Reo Hatate,https://www.transfermarkt.com/reo-hatate/profil/spieler/496656
6500000,Andrea Cambiaso,https://www.transfermarkt.com/andrea-cambiaso/profil/spieler/459658
6500000,Matteo Lovato,https://www.transfermarkt.com/matteo-lovato/profil/spieler/459655
6500000,Murilo,https://www.transfermarkt.com/murilo/profil/spieler/458710
6500000,Valentin Rosier,https://www.transfermarkt.com/valentin-rosier/profil/spieler/441170
6500000,Santiago Ascacíbar,https://www.transfermarkt.com/santiago-ascacibar/profil/spieler/423436
6500000,Uroš Račić,https://www.transfermarkt.com/uro-scaron-ra%C4%8Di%C4%87/profil/spieler/417575
6500000,Allan,https://www.transfermarkt.com/allan/profil/spieler/385271
6500000,Gerzino Nyamsi,https://www.transfermarkt.com/gerzino-nyamsi/profil/spieler/378953
6500000,Bartol Franjic,https://www.transfermarkt.com/bartol-franjic/profil/spieler/370998
6500000,M'Bala Nzola,https://www.transfermarkt.com/mbala-nzola/profil/spieler/354814
6500000,Víctor Guzmán,https://www.transfermarkt.com/victor-guzman/profil/spieler/325598
6500000,Dániel Sallói,https://www.transfermarkt.com/daniel-salloi/profil/spieler/321946
6500000,Amir Hadziahmetovic,https://www.transfermarkt.com/amir-hadziahmetovic/profil/spieler/293213
6500000,Josip Brekalo,https://www.transfermarkt.com/josip-brekalo/profil/spieler/293169
6500000,Fabricio Bustos,https://www.transfermarkt.com/fabricio-bustos/profil/spieler/275381
6500000,Tarik Tissoudali,https://www.transfermarkt.com/tarik-tissoudali/profil/spieler/245228
6500000,Léo Dubois,https://www.transfermarkt.com/leo-dubois/profil/spieler/236400
6500000,Paulo Otávio,https://www.transfermarkt.com/paulo-otavio/profil/spieler/221611
6500000,Willian Arão,https://www.transfermarkt.com/willian-arao/profil/spieler/210747
6500000,Roberto Gagliardini,https://www.transfermarkt.com/roberto-gagliardini/profil/spieler/197471
6500000,Marius Wolf,https://www.transfermarkt.com/marius-wolf/profil/spieler/193900
6500000,Ryan Gauld,https://www.transfermarkt.com/ryan-gauld/profil/spieler/193081
6500000,Valentino Lazaro,https://www.transfermarkt.com/valentino-lazaro/profil/spieler/186368
6500000,Jean-Philippe Gbamin,https://www.transfermarkt.com/jean-philippe-gbamin/profil/spieler/182894
6500000,Marco Friedl,https://www.transfermarkt.com/marco-friedl/profil/spieler/156990
6500000,Nicolae Stanciu,https://www.transfermarkt.com/nicolae-stanciu/profil/spieler/148372
6500000,Wataru Endo,https://www.transfermarkt.com/wataru-endo/profil/spieler/146310
6500000,João Pedro,https://www.transfermarkt.com/joao-pedro/profil/spieler/129129
6500000,Cristiano Biraghi,https://www.transfermarkt.com/cristiano-biraghi/profil/spieler/124555
6500000,Rachid Ghezzal,https://www.transfermarkt.com/rachid-ghezzal/profil/spieler/118287
6500000,Roberto Pereyra,https://www.transfermarkt.com/roberto-pereyra/profil/spieler/112302
6500000,Thomas Meunier,https://www.transfermarkt.com/thomas-meunier/profil/spieler/100986
6500000,Mats Hummels,https://www.transfermarkt.com/mats-hummels/profil/spieler/39728
6500000,Borna Barisic,https://www.transfermarkt.com/borna-barisic/profil/spieler/39125
6000000,Luca Langoni,https://www.transfermarkt.com/luca-langoni/profil/spieler/1022383
6000000,Álvaro Rodríguez,https://www.transfermarkt.com/alvaro-rodriguez/profil/spieler/948275
6000000,Ismaël Koné,https://www.transfermarkt.com/ismael-kone/profil/spieler/921655
6000000,Jeffinho,https://www.transfermarkt.com/jeffinho/profil/spieler/884072
6000000,Álvaro Fernandez,https://www.transfermarkt.com/alvaro-fernandez/profil/spieler/811778
6000000,Maghnes Akliouche,https://www.transfermarkt.com/maghnes-akliouche/profil/spieler/745200
6000000,Sávio,https://www.transfermarkt.com/savio/profil/spieler/743591
6000000,Marcelino Núñez,https://www.transfermarkt.com/marcelino-nunez/profil/spieler/715558
6000000,Joan González,https://www.transfermarkt.com/joan-gonzalez/profil/spieler/692209
6000000,Bento,https://www.transfermarkt.com/bento/profil/spieler/691906
6000000,Luis Henrique,https://www.transfermarkt.com/luis-henrique/profil/spieler/691316
6000000,Ferreira,https://www.transfermarkt.com/ferreira/profil/spieler/689017
6000000,Emmanuel Agbadou,https://www.transfermarkt.com/emmanuel-agbadou/profil/spieler/683895
6000000,Lucas Piton,https://www.transfermarkt.com/lucas-piton/profil/spieler/670201
6000000,Santiago Simón,https://www.transfermarkt.com/santiago-simon/profil/spieler/661131
6000000,Simon Adingra,https://www.transfermarkt.com/simon-adingra/profil/spieler/658536
6000000,Victor Boniface,https://www.transfermarkt.com/victor-boniface/profil/spieler/656681
6000000,Igor Paixão,https://www.transfermarkt.com/igor-paixao/profil/spieler/653610
6000000,Khellven,https://www.transfermarkt.com/khellven/profil/spieler/653348
6000000,Tyrhys Dolan,https://www.transfermarkt.com/tyrhys-dolan/profil/spieler/647435
6000000,Alistair Johnston,https://www.transfermarkt.com/alistair-johnston/profil/spieler/637446
6000000,Aimar Oroz,https://www.transfermarkt.com/aimar-oroz/profil/spieler/634131
6000000,Giovanni Fabbian,https://www.transfermarkt.com/giovanni-fabbian/profil/spieler/633668
6000000,Cesare Casadei,https://www.transfermarkt.com/cesare-casadei/profil/spieler/622380
6000000,Andrew Omobamidele,https://www.transfermarkt.com/andrew-omobamidele/profil/spieler/621993
6000000,Ilaix Moriba,https://www.transfermarkt.com/ilaix-moriba/profil/spieler/617074
6000000,Ander Barrenetxea,https://www.transfermarkt.com/ander-barrenetxea/profil/spieler/616369
6000000,Ardon Jashari,https://www.transfermarkt.com/ardon-jashari/profil/spieler/608172
6000000,Alhassan Yusuf,https://www.transfermarkt.com/alhassan-yusuf/profil/spieler/600481
6000000,Adem Zorgane,https://www.transfermarkt.com/adem-zorgane/profil/spieler/592403
6000000,James McAtee,https://www.transfermarkt.com/james-mcatee/profil/spieler/583199
6000000,Jon Pacheco,https://www.transfermarkt.com/jon-pacheco/profil/spieler/580560
6000000,Mohamed Daramy,https://www.transfermarkt.com/mohamed-daramy/profil/spieler/574385
6000000,Kevin Álvarez,https://www.transfermarkt.com/kevin-alvarez/profil/spieler/572705
6000000,Christopher Wooh,https://www.transfermarkt.com/christopher-wooh/profil/spieler/572326
6000000,Lorenzo Lucca,https://www.transfermarkt.com/lorenzo-lucca/profil/spieler/572265
6000000,Nico Melamed,https://www.transfermarkt.com/nico-melamed/profil/spieler/570421
6000000,Yusuf Demir,https://www.transfermarkt.com/yusuf-demir/profil/spieler/548031
6000000,Pedro Raul,https://www.transfermarkt.com/pedro-raul/profil/spieler/547443
6000000,Richard Sánchez,https://www.transfermarkt.com/richard-sanchez/profil/spieler/542344
6000000,Alexis Beka Beka,https://www.transfermarkt.com/alexis-beka-beka/profil/spieler/539065
6000000,Artem Bondarenko,https://www.transfermarkt.com/artem-bondarenko/profil/spieler/537854
6000000,Igor Diveev,https://www.transfermarkt.com/igor-diveev/profil/spieler/532732
6000000,Anastasios Douvikas,https://www.transfermarkt.com/anastasios-douvikas/profil/spieler/523318
6000000,Aihen Muñoz,https://www.transfermarkt.com/aihen-munoz/profil/spieler/517842
6000000,Taylor Booth,https://www.transfermarkt.com/taylor-booth/profil/spieler/513963
6000000,Edu Expósito,https://www.transfermarkt.com/edu-exposito/profil/spieler/506248
6000000,Enzo Copetti,https://www.transfermarkt.com/enzo-copetti/profil/spieler/504254
6000000,Efraín Álvarez,https://www.transfermarkt.com/efrain-alvarez/profil/spieler/504113
6000000,Isak Hien,https://www.transfermarkt.com/isak-hien/profil/spieler/503075
6000000,Sebastián Villa,https://www.transfermarkt.com/sebastian-villa/profil/spieler/493000
6000000,Djordje Mihailovic,https://www.transfermarkt.com/djordje-mihailovic/profil/spieler/484756
6000000,Chris Mepham,https://www.transfermarkt.com/chris-mepham/profil/spieler/480987
6000000,Jacob Brown,https://www.transfermarkt.com/jacob-brown/profil/spieler/469958
6000000,Félix Torres,https://www.transfermarkt.com/felix-torres/profil/spieler/468174
6000000,Ben Wilmot,https://www.transfermarkt.com/ben-wilmot/profil/spieler/467599
6000000,Adrián Bernabé,https://www.transfermarkt.com/adrian-bernabe/profil/spieler/466802
6000000,Casper Tengstedt,https://www.transfermarkt.com/casper-tengstedt/profil/spieler/464598
6000000,Mostafa Mohamed,https://www.transfermarkt.com/mostafa-mohamed/profil/spieler/462348
6000000,Junior Messias,https://www.transfermarkt.com/junior-messias/profil/spieler/449151
6000000,Omar Marmoush,https://www.transfermarkt.com/omar-marmoush/profil/spieler/445939
6000000,Angelo Stiller,https://www.transfermarkt.com/angelo-stiller/profil/spieler/443710
6000000,Matías Viña,https://www.transfermarkt.com/matias-vina/profil/spieler/439072
6000000,Luiz Araújo,https://www.transfermarkt.com/luiz-araujo/profil/spieler/435485
6000000,Luan Cândido,https://www.transfermarkt.com/luan-candido/profil/spieler/432166
6000000,Vitão,https://www.transfermarkt.com/vitao/profil/spieler/428783
6000000,Daizen Maeda,https://www.transfermarkt.com/daizen-maeda/profil/spieler/420931
6000000,Ivan Oblyakov,https://www.transfermarkt.com/ivan-oblyakov/profil/spieler/419845
6000000,Julián Quiñones,https://www.transfermarkt.com/julian-quinones/profil/spieler/416090
6000000,Diego Valoyes,https://www.transfermarkt.com/diego-valoyes/profil/spieler/413983
6000000,Helinho,https://www.transfermarkt.com/helinho/profil/spieler/412365
6000000,Tom Krauß,https://www.transfermarkt.com/tom-krauss/profil/spieler/405687
6000000,Yukinari Sugawara,https://www.transfermarkt.com/yukinari-sugawara/profil/spieler/405385
6000000,Sekou Koita,https://www.transfermarkt.com/sekou-koita/profil/spieler/402010
6000000,Óscar Estupiñán,https://www.transfermarkt.com/oscar-estupinan/profil/spieler/388266
6000000,Henry Onyekuru,https://www.transfermarkt.com/henry-onyekuru/profil/spieler/380415
6000000,Matías Vargas,https://www.transfermarkt.com/matias-vargas/profil/spieler/376211
6000000,Nathaniel Phillips,https://www.transfermarkt.com/nathaniel-phillips/profil/spieler/371814
6000000,Arijanet Muric,https://www.transfermarkt.com/arijanet-muric/profil/spieler/371021
6000000,Jordan Teze,https://www.transfermarkt.com/jordan-teze/profil/spieler/364245
6000000,Pape Abou Cissé,https://www.transfermarkt.com/pape-abou-cisse/profil/spieler/364234
6000000,Greg Taylor,https://www.transfermarkt.com/greg-taylor/profil/spieler/362562
6000000,Jorge Sánchez,https://www.transfermarkt.com/jorge-sanchez/profil/spieler/356044
6000000,Cristian Roldán,https://www.transfermarkt.com/cristian-roldan/profil/spieler/354792
6000000,Jesús Medina,https://www.transfermarkt.com/jesus-medina/profil/spieler/353037
6000000,Lincoln,https://www.transfermarkt.com/lincoln/profil/spieler/351738
6000000,Ayrton Lucas,https://www.transfermarkt.com/ayrton-lucas/profil/spieler/349585
6000000,Rubén Vargas,https://www.transfermarkt.com/ruben-vargas/profil/spieler/345886
6000000,Jens Odgaard,https://www.transfermarkt.com/jens-odgaard/profil/spieler/345590
6000000,Grady Diangana,https://www.transfermarkt.com/grady-diangana/profil/spieler/342048
6000000,Axel Tuanzebe,https://www.transfermarkt.com/axel-tuanzebe/profil/spieler/342046
6000000,Deniz Undav,https://www.transfermarkt.com/deniz-undav/profil/spieler/339314
6000000,Zinho Vanheusden,https://www.transfermarkt.com/zinho-vanheusden/profil/spieler/338672
6000000,Unai Núñez,https://www.transfermarkt.com/unai-nunez/profil/spieler/338285
6000000,Chiquinho,https://www.transfermarkt.com/chiquinho/profil/spieler/334557
6000000,Lucas Boyé,https://www.transfermarkt.com/lucas-boye/profil/spieler/334222
6000000,Amos Pieper,https://www.transfermarkt.com/amos-pieper/profil/spieler/334221
6000000,Franco Cristaldo,https://www.transfermarkt.com/franco-cristaldo/profil/spieler/332259
6000000,Mauro Júnior,https://www.transfermarkt.com/mauro-junior/profil/spieler/323910
6000000,Cyriel Dessers,https://www.transfermarkt.com/cyriel-dessers/profil/spieler/317806
6000000,Haji Wright,https://www.transfermarkt.com/haji-wright/profil/spieler/315291
6000000,Azor Matusiwa,https://www.transfermarkt.com/azor-matusiwa/profil/spieler/315145
6000000,Javairô Dilrosun,https://www.transfermarkt.com/javairo-dilrosun/profil/spieler/315125
6000000,Karlan Grant,https://www.transfermarkt.com/karlan-grant/profil/spieler/314183
6000000,Jordan Lotomba,https://www.transfermarkt.com/jordan-lotomba/profil/spieler/313094
6000000,Otávio,https://www.transfermarkt.com/otavio/profil/spieler/312314
6000000,Lewis Morgan,https://www.transfermarkt.com/lewis-morgan/profil/spieler/311351
6000000,Mergim Berisha,https://www.transfermarkt.com/mergim-berisha/profil/spieler/307924
6000000,Thiago Maia,https://www.transfermarkt.com/thiago-maia/profil/spieler/294873
6000000,João Pedro,https://www.transfermarkt.com/joao-pedro/profil/spieler/293471
6000000,Jean Butez,https://www.transfermarkt.com/jean-butez/profil/spieler/290537
6000000,Sebastián Vegas,https://www.transfermarkt.com/sebastian-vegas/profil/spieler/288609
6000000,Henry Martín,https://www.transfermarkt.com/henry-martin/profil/spieler/286339
6000000,Fabián Balbuena,https://www.transfermarkt.com/fabian-balbuena/profil/spieler/285548
6000000,Carlos Júnior,https://www.transfermarkt.com/carlos-junior/profil/spieler/284000
6000000,Marin Pongracic,https://www.transfermarkt.com/marin-pongracic/profil/spieler/282144
6000000,Jonathan Rodríguez,https://www.transfermarkt.com/jonathan-rodriguez/profil/spieler/280795
6000000,Marco Richter,https://www.transfermarkt.com/marco-richter/profil/spieler/279009
6000000,Hans Hateboer,https://www.transfermarkt.com/hans-hateboer/profil/spieler/275303
6000000,Pep Biel,https://www.transfermarkt.com/pep-biel/profil/spieler/263804
6000000,Álvaro Fidalgo,https://www.transfermarkt.com/alvaro-fidalgo/profil/spieler/261503
6000000,Carl Starfelt,https://www.transfermarkt.com/carl-starfelt/profil/spieler/258987
6000000,Álvaro García,https://www.transfermarkt.com/alvaro-garcia/profil/spieler/257062
6000000,Bruno Petkovic,https://www.transfermarkt.com/bruno-petkovic/profil/spieler/256358
6000000,Emil Audero,https://www.transfermarkt.com/emil-audero/profil/spieler/256339
6000000,Samir Caetano,https://www.transfermarkt.com/samir-caetano/profil/spieler/255744
6000000,Diego Valdés,https://www.transfermarkt.com/diego-valdes/profil/spieler/249776
6000000,Dániel Gazdag,https://www.transfermarkt.com/daniel-gazdag/profil/spieler/249030
6000000,Peter Olayinka,https://www.transfermarkt.com/peter-olayinka/profil/spieler/248393
6000000,Ayoze Pérez,https://www.transfermarkt.com/ayoze-perez/profil/spieler/246968
6000000,Glen Kamara,https://www.transfermarkt.com/glen-kamara/profil/spieler/242632
6000000,Pedro Chirivella,https://www.transfermarkt.com/pedro-chirivella/profil/spieler/242273
6000000,Steve Mounié,https://www.transfermarkt.com/steve-mounie/profil/spieler/238639
6000000,Denis Bouanga,https://www.transfermarkt.com/denis-bouanga/profil/spieler/236045
6000000,Nadiem Amiri,https://www.transfermarkt.com/nadiem-amiri/profil/spieler/232454
6000000,Gilberto,https://www.transfermarkt.com/gilberto/profil/spieler/231614
6000000,Freddie Woodman,https://www.transfermarkt.com/freddie-woodman/profil/spieler/226049
6000000,Djené,https://www.transfermarkt.com/djene/profil/spieler/221150
6000000,Igor Coronado,https://www.transfermarkt.com/igor-coronado/profil/spieler/215915
6000000,Erick Pulgar,https://www.transfermarkt.com/erick-pulgar/profil/spieler/215616
6000000,Connor Roberts,https://www.transfermarkt.com/connor-roberts/profil/spieler/214666
6000000,Rubén García,https://www.transfermarkt.com/ruben-garcia/profil/spieler/213260
6000000,Andrija Zivkovic,https://www.transfermarkt.com/andrija-zivkovic/profil/spieler/206843
6000000,Romain Saïss,https://www.transfermarkt.com/romain-saiss/profil/spieler/204198
6000000,Andreas Cornelius,https://www.transfermarkt.com/andreas-cornelius/profil/spieler/203412
6000000,Iuri Medeiros,https://www.transfermarkt.com/iuri-medeiros/profil/spieler/193830
6000000,Manu Trigueros,https://www.transfermarkt.com/manu-trigueros/profil/spieler/188854
6000000,Arturo González,https://www.transfermarkt.com/arturo-gonzalez/profil/spieler/185012
6000000,Naïm Sliti,https://www.transfermarkt.com/naim-sliti/profil/spieler/184491
6000000,Matheus,https://www.transfermarkt.com/matheus/profil/spieler/177547
6000000,Morgan Sanson,https://www.transfermarkt.com/morgan-sanson/profil/spieler/174094
6000000,Vyacheslav Karavaev,https://www.transfermarkt.com/vyacheslav-karavaev/profil/spieler/170620
6000000,Brian Oliván,https://www.transfermarkt.com/brian-olivan/profil/spieler/166677
6000000,Roman Zobnin,https://www.transfermarkt.com/roman-zobnin/profil/spieler/166277
6000000,Fredrik Midtsjö,https://www.transfermarkt.com/fredrik-midtsjo/profil/spieler/136180
6000000,Thiago Mendes,https://www.transfermarkt.com/thiago-mendes/profil/spieler/135617
6000000,Stuart Armstrong,https://www.transfermarkt.com/stuart-armstrong/profil/spieler/130765
6000000,Serge Aurier,https://www.transfermarkt.com/serge-aurier/profil/spieler/127032
6000000,Patric,https://www.transfermarkt.com/patric/profil/spieler/126729
6000000,John Anthony Brooks,https://www.transfermarkt.com/john-anthony-brooks/profil/spieler/124732
6000000,Yannick Gerhardt,https://www.transfermarkt.com/yannick-gerhardt/profil/spieler/119277
6000000,Philipp Max,https://www.transfermarkt.com/philipp-max/profil/spieler/111275
6000000,Haris Seferovic,https://www.transfermarkt.com/haris-seferovic/profil/spieler/109256
6000000,Jordan Ayew,https://www.transfermarkt.com/jordan-ayew/profil/spieler/108354
6000000,Sebastián Coates,https://www.transfermarkt.com/sebastian-coates/profil/spieler/102427
6000000,Martin Braithwaite,https://www.transfermarkt.com/martin-braithwaite/profil/spieler/95732
